Name,AccountExternalId,SecurityExternalId,MarketValue__c,Quantity__c
PA_0243-INDUSINDBK,PA_0243,SEC_INDUSINDBK,2502876,90
PA_0244-HCLTECH,PA_0244,SEC_HCLTECH,1216159,159
PA_0244-UPL,PA_0244,SEC_UPL,1216159,129
PA_0244-HEROMOTOCO,PA_0244,SEC_HEROMOTOCO,1216159,323
PA_0244-ONGC,PA_0244,SEC_ONGC,1216159,35
PA_0244-JSWSTEEL,PA_0244,SEC_JSWSTEEL,1216159,285
PA_0245-ADANIENT,PA_0245,SEC_ADANIENT,699153,165
PA_0245-ONGC,PA_0245,SEC_ONGC,699153,185
PA_0245-TATAMOTORS,PA_0245,SEC_TATAMOTORS,699153,413
PA_0245-LT,PA_0245,SEC_LT,699153,417
PA_0245-APOLLOHOSP,PA_0245,SEC_APOLLOHOSP,699153,477
PA_0245-INFY,PA_0245,SEC_INFY,699153,125
PA_0246-INFY,PA_0246,SEC_INFY,4747092,435
PA_0246-COALINDIA,PA_0246,SEC_COALINDIA,4747092,191
PA_0246-BRITANNIA,PA_0246,SEC_BRITANNIA,4747092,370
PA_0247-APOLLOHOSP,PA_0247,SEC_APOLLOHOSP,2206428,28
PA_0247-BHARTIARTL,PA_0247,SEC_BHARTIARTL,2206428,309
PA_0247-BRITANNIA,PA_0247,SEC_BRITANNIA,2206428,67
PA_0248-ULTRACEMCO,PA_0248,SEC_ULTRACEMCO,1928844,44
PA_0248-BAJAJ-AUTO,PA_0248,SEC_BAJAJ-AUTO,1928844,97
PA_0248-SHRIRAMFIN,PA_0248,SEC_SHRIRAMFIN,1928844,131
PA_0248-ULTRACEMCO,PA_0248,SEC_ULTRACEMCO,1928844,134
PA_0249-BHARTIARTL,PA_0249,SEC_BHARTIARTL,1584166,76
PA_0249-NIFTYBEES,PA_0249,SEC_NIFTYBEES,1584166,342
PA_0249-BHARTIARTL,PA_0249,SEC_BHARTIARTL,1584166,494
PA_0249-ONGC,PA_0249,SEC_ONGC,1584166,173
PA_0249-ITC,PA_0249,SEC_ITC,1584166,494
PA_0249-POWERGRID,PA_0249,SEC_POWERGRID,1584166,183
PA_0250-TITAN,PA_0250,SEC_TITAN,636735,416
PA_0250-ADANIENT,PA_0250,SEC_ADANIENT,636735,138
PA_0250-HCLTECH,PA_0250,SEC_HCLTECH,636735,330
PA_0250-INDUSINDBK,PA_0250,SEC_INDUSINDBK,636735,185
PA_0250-POWERGRID,PA_0250,SEC_POWERGRID,636735,138
PA_0251-SBILIFE,PA_0251,SEC_SBILIFE,1196995,447
PA_0251-HDFCLIFE,PA_0251,SEC_HDFCLIFE,1196995,464
PA_0251-HDFCLIFE,PA_0251,SEC_HDFCLIFE,1196995,439
PA_0251-COALINDIA,PA_0251,SEC_COALINDIA,1196995,292
PA_0251-M&M,PA_0251,SEC_M&M,1196995,34
PA_0251-TATACONSUM,PA_0251,SEC_TATACONSUM,1196995,163
PA_0252-RELIANCE,PA_0252,SEC_RELIANCE,4031933,438
PA_0252-WIPRO,PA_0252,SEC_WIPRO,4031933,193
PA_0252-TATAMOTORS,PA_0252,SEC_TATAMOTORS,4031933,175
PA_0252-DRREDDY,PA_0252,SEC_DRREDDY,4031933,27
PA_0252-NESTLEIND,PA_0252,SEC_NESTLEIND,4031933,299
PA_0253-ADANIENT,PA_0253,SEC_ADANIENT,2064976,183
PA_0253-MARUTI,PA_0253,SEC_MARUTI,2064976,366
PA_0253-ADANIENT,PA_0253,SEC_ADANIENT,2064976,458
PA_0254-ULTRACEMCO,PA_0254,SEC_ULTRACEMCO,4703425,123
PA_0254-JSWSTEEL,PA_0254,SEC_JSWSTEEL,4703425,277
PA_0254-APOLLOHOSP,PA_0254,SEC_APOLLOHOSP,4703425,108
PA_0255-TATAMOTORS,PA_0255,SEC_TATAMOTORS,1766381,296
PA_0255-COALINDIA,PA_0255,SEC_COALINDIA,1766381,185
PA_0255-BHARTIARTL,PA_0255,SEC_BHARTIARTL,1766381,164
PA_0255-ADANIENT,PA_0255,SEC_ADANIENT,1766381,204
PA_0256-LT,PA_0256,SEC_LT,631537,60
PA_0256-TATASTEEL,PA_0256,SEC_TATASTEEL,631537,48
PA_0256-BPCL,PA_0256,SEC_BPCL,631537,312
PA_0256-BPCL,PA_0256,SEC_BPCL,631537,427
PA_0256-COALINDIA,PA_0256,SEC_COALINDIA,631537,306
PA_0256-SUNPHARMA,PA_0256,SEC_SUNPHARMA,631537,228
PA_0257-SHRIRAMFIN,PA_0257,SEC_SHRIRAMFIN,553258,121
PA_0257-NTPC,PA_0257,SEC_NTPC,553258,417
PA_0257-POWERGRID,PA_0257,SEC_POWERGRID,553258,261
PA_0257-LT,PA_0257,SEC_LT,553258,10
PA_0257-POWERGRID,PA_0257,SEC_POWERGRID,553258,335
PA_0258-ADANIPORTS,PA_0258,SEC_ADANIPORTS,846379,179
PA_0258-M&M,PA_0258,SEC_M&M,846379,271
PA_0258-NESTLEIND,PA_0258,SEC_NESTLEIND,846379,143
PA_0258-NESTLEIND,PA_0258,SEC_NESTLEIND,846379,450
PA_0259-ADANIPORTS,PA_0259,SEC_ADANIPORTS,647752,261
PA_0259-LIQUIDBEES,PA_0259,SEC_LIQUIDBEES,647752,42
PA_0259-NESTLEIND,PA_0259,SEC_NESTLEIND,647752,27
PA_0259-CIPLA,PA_0259,SEC_CIPLA,647752,193
PA_0259-WIPRO,PA_0259,SEC_WIPRO,647752,212
PA_0260-EICHERMOT,PA_0260,SEC_EICHERMOT,3758625,83
PA_0260-HDFCLIFE,PA_0260,SEC_HDFCLIFE,3758625,351
PA_0260-NIFTYBEES,PA_0260,SEC_NIFTYBEES,3758625,198
PA_0261-HCLTECH,PA_0261,SEC_HCLTECH,1445981,51
PA_0261-ADANIPORTS,PA_0261,SEC_ADANIPORTS,1445981,499
PA_0261-EICHERMOT,PA_0261,SEC_EICHERMOT,1445981,319
PA_0262-ITC,PA_0262,SEC_ITC,1796308,383
PA_0262-M&M,PA_0262,SEC_M&M,1796308,395
PA_0262-WIPRO,PA_0262,SEC_WIPRO,1796308,204
PA_0262-M&M,PA_0262,SEC_M&M,1796308,265
PA_0262-HEROMOTOCO,PA_0262,SEC_HEROMOTOCO,1796308,365
PA_0262-TCS,PA_0262,SEC_TCS,1796308,86
PA_0263-CIPLA,PA_0263,SEC_CIPLA,475880,173
PA_0263-POWERGRID,PA_0263,SEC_POWERGRID,475880,162
PA_0263-DRREDDY,PA_0263,SEC_DRREDDY,475880,69
PA_0263-SHRIRAMFIN,PA_0263,SEC_SHRIRAMFIN,475880,135
PA_0264-EICHERMOT,PA_0264,SEC_EICHERMOT,750825,353
PA_0264-M&M,PA_0264,SEC_M&M,750825,461
PA_0264-LIQUIDBEES,PA_0264,SEC_LIQUIDBEES,750825,196
PA_0264-NTPC,PA_0264,SEC_NTPC,750825,465
PA_0265-TATAMOTORS,PA_0265,SEC_TATAMOTORS,925441,110
PA_0265-JSWSTEEL,PA_0265,SEC_JSWSTEEL,925441,283
PA_0265-WIPRO,PA_0265,SEC_WIPRO,925441,344
PA_0265-RELIANCE,PA_0265,SEC_RELIANCE,925441,283
PA_0265-INFY,PA_0265,SEC_INFY,925441,250
PA_0265-BPCL,PA_0265,SEC_BPCL,925441,367
PA_0266-INDUSINDBK,PA_0266,SEC_INDUSINDBK,1555502,366
PA_0266-POWERGRID,PA_0266,SEC_POWERGRID,1555502,484
PA_0266-MARUTI,PA_0266,SEC_MARUTI,1555502,149
PA_0266-DRREDDY,PA_0266,SEC_DRREDDY,1555502,292
PA_0267-NIFTYBEES,PA_0267,SEC_NIFTYBEES,3612774,98
PA_0267-POWERGRID,PA_0267,SEC_POWERGRID,3612774,32
PA_0267-POWERGRID,PA_0267,SEC_POWERGRID,3612774,250
PA_0268-TECHM,PA_0268,SEC_TECHM,611266,122
PA_0268-HEROMOTOCO,PA_0268,SEC_HEROMOTOCO,611266,499
PA_0268-TATACONSUM,PA_0268,SEC_TATACONSUM,611266,98
PA_0269-M&M,PA_0269,SEC_M&M,2286448,391
PA_0269-ADANIPORTS,PA_0269,SEC_ADANIPORTS,2286448,171
PA_0269-BPCL,PA_0269,SEC_BPCL,2286448,406
PA_0269-INFY,PA_0269,SEC_INFY,2286448,34
PA_0270-BRITANNIA,PA_0270,SEC_BRITANNIA,967879,78
PA_0270-NTPC,PA_0270,SEC_NTPC,967879,118
PA_0270-TECHM,PA_0270,SEC_TECHM,967879,354
PA_0270-RELIANCE,PA_0270,SEC_RELIANCE,967879,402
PA_0271-SBILIFE,PA_0271,SEC_SBILIFE,1923842,373
PA_0271-ASIANPAINT,PA_0271,SEC_ASIANPAINT,1923842,450
PA_0271-HDFCLIFE,PA_0271,SEC_HDFCLIFE,1923842,77
PA_0271-ASIANPAINT,PA_0271,SEC_ASIANPAINT,1923842,225
PA_0271-ADANIENT,PA_0271,SEC_ADANIENT,1923842,420
PA_0271-SHRIRAMFIN,PA_0271,SEC_SHRIRAMFIN,1923842,110
PA_0272-EICHERMOT,PA_0272,SEC_EICHERMOT,4359743,229
PA_0272-JSWSTEEL,PA_0272,SEC_JSWSTEEL,4359743,400
PA_0272-CIPLA,PA_0272,SEC_CIPLA,4359743,305
PA_0272-GRASIM,PA_0272,SEC_GRASIM,4359743,12
PA_0273-SHRIRAMFIN,PA_0273,SEC_SHRIRAMFIN,1397010,40
PA_0273-BAJAJ-AUTO,PA_0273,SEC_BAJAJ-AUTO,1397010,231
PA_0273-TATAMOTORS,PA_0273,SEC_TATAMOTORS,1397010,339
PA_0274-TATAMOTORS,PA_0274,SEC_TATAMOTORS,1980321,484
PA_0274-TITAN,PA_0274,SEC_TITAN,1980321,252
PA_0274-TATAMOTORS,PA_0274,SEC_TATAMOTORS,1980321,283
PA_0275-NTPC,PA_0275,SEC_NTPC,1373397,112
PA_0275-TECHM,PA_0275,SEC_TECHM,1373397,272
PA_0275-APOLLOHOSP,PA_0275,SEC_APOLLOHOSP,1373397,437
PA_0275-TATASTEEL,PA_0275,SEC_TATASTEEL,1373397,300
PA_0276-NTPC,PA_0276,SEC_NTPC,561322,37
PA_0276-BRITANNIA,PA_0276,SEC_BRITANNIA,561322,98
PA_0276-INDUSINDBK,PA_0276,SEC_INDUSINDBK,561322,130
PA_0276-EICHERMOT,PA_0276,SEC_EICHERMOT,561322,397
PA_0277-JSWSTEEL,PA_0277,SEC_JSWSTEEL,723127,93
PA_0277-NIFTYBEES,PA_0277,SEC_NIFTYBEES,723127,118
PA_0277-RELIANCE,PA_0277,SEC_RELIANCE,723127,450
PA_0277-HCLTECH,PA_0277,SEC_HCLTECH,723127,212
PA_0277-GRASIM,PA_0277,SEC_GRASIM,723127,490
PA_0278-M&M,PA_0278,SEC_M&M,482879,301
PA_0278-INDUSINDBK,PA_0278,SEC_INDUSINDBK,482879,120
PA_0278-SBILIFE,PA_0278,SEC_SBILIFE,482879,221
PA_0278-NTPC,PA_0278,SEC_NTPC,482879,404
PA_0278-COALINDIA,PA_0278,SEC_COALINDIA,482879,98
PA_0279-TATAMOTORS,PA_0279,SEC_TATAMOTORS,1367142,411
PA_0279-TECHM,PA_0279,SEC_TECHM,1367142,186
PA_0279-INDUSINDBK,PA_0279,SEC_INDUSINDBK,1367142,349
PA_0280-COALINDIA,PA_0280,SEC_COALINDIA,806498,31
PA_0280-TATAMOTORS,PA_0280,SEC_TATAMOTORS,806498,47
PA_0280-BRITANNIA,PA_0280,SEC_BRITANNIA,806498,56
PA_0281-INFY,PA_0281,SEC_INFY,762563,289
PA_0281-SBILIFE,PA_0281,SEC_SBILIFE,762563,87
PA_0281-GRASIM,PA_0281,SEC_GRASIM,762563,132
PA_0281-TATAMOTORS,PA_0281,SEC_TATAMOTORS,762563,273
PA_0281-NTPC,PA_0281,SEC_NTPC,762563,218
PA_0282-SBILIFE,PA_0282,SEC_SBILIFE,1585702,415
PA_0282-DIVISLAB,PA_0282,SEC_DIVISLAB,1585702,235
PA_0282-TECHM,PA_0282,SEC_TECHM,1585702,70
PA_0282-NTPC,PA_0282,SEC_NTPC,1585702,281
PA_0282-SBILIFE,PA_0282,SEC_SBILIFE,1585702,45
PA_0283-DRREDDY,PA_0283,SEC_DRREDDY,2310977,221
PA_0283-LIQUIDBEES,PA_0283,SEC_LIQUIDBEES,2310977,255
PA_0283-HDFCLIFE,PA_0283,SEC_HDFCLIFE,2310977,130
PA_0283-ULTRACEMCO,PA_0283,SEC_ULTRACEMCO,2310977,221
PA_0284-BRITANNIA,PA_0284,SEC_BRITANNIA,368856,356
PA_0284-TECHM,PA_0284,SEC_TECHM,368856,171
PA_0284-SHRIRAMFIN,PA_0284,SEC_SHRIRAMFIN,368856,352
PA_0284-EICHERMOT,PA_0284,SEC_EICHERMOT,368856,270
PA_0285-LIQUIDBEES,PA_0285,SEC_LIQUIDBEES,2306166,78
PA_0285-TATACONSUM,PA_0285,SEC_TATACONSUM,2306166,498
PA_0285-TCS,PA_0285,SEC_TCS,2306166,56
PA_0285-NIFTYBEES,PA_0285,SEC_NIFTYBEES,2306166,21
PA_0285-RELIANCE,PA_0285,SEC_RELIANCE,2306166,324
PA_0285-APOLLOHOSP,PA_0285,SEC_APOLLOHOSP,2306166,113
PA_0286-SUNPHARMA,PA_0286,SEC_SUNPHARMA,709643,473
PA_0286-TATACONSUM,PA_0286,SEC_TATACONSUM,709643,49
PA_0286-INDUSINDBK,PA_0286,SEC_INDUSINDBK,709643,88
PA_0286-GRASIM,PA_0286,SEC_GRASIM,709643,221
PA_0287-SHRIRAMFIN,PA_0287,SEC_SHRIRAMFIN,1001932,291
PA_0287-ADANIPORTS,PA_0287,SEC_ADANIPORTS,1001932,16
PA_0287-HEROMOTOCO,PA_0287,SEC_HEROMOTOCO,1001932,386
PA_0287-BRITANNIA,PA_0287,SEC_BRITANNIA,1001932,119
PA_0288-BAJAJ-AUTO,PA_0288,SEC_BAJAJ-AUTO,2373515,50
PA_0288-TATAMOTORS,PA_0288,SEC_TATAMOTORS,2373515,65
PA_0288-HDFCLIFE,PA_0288,SEC_HDFCLIFE,2373515,464
PA_0289-HINDALCO,PA_0289,SEC_HINDALCO,528535,402
PA_0289-NTPC,PA_0289,SEC_NTPC,528535,394
PA_0289-SUNPHARMA,PA_0289,SEC_SUNPHARMA,528535,478
PA_0289-GRASIM,PA_0289,SEC_GRASIM,528535,313
PA_0290-NIFTYBEES,PA_0290,SEC_NIFTYBEES,2362627,308
PA_0290-ADANIPORTS,PA_0290,SEC_ADANIPORTS,2362627,210
PA_0290-TCS,PA_0290,SEC_TCS,2362627,397
PA_0291-ADANIPORTS,PA_0291,SEC_ADANIPORTS,1577602,141
PA_0291-TITAN,PA_0291,SEC_TITAN,1577602,254
PA_0291-HINDUNILVR,PA_0291,SEC_HINDUNILVR,1577602,264
PA_0291-ONGC,PA_0291,SEC_ONGC,1577602,407
PA_0291-NESTLEIND,PA_0291,SEC_NESTLEIND,1577602,352
PA_0292-HCLTECH,PA_0292,SEC_HCLTECH,2405189,473
PA_0292-HINDALCO,PA_0292,SEC_HINDALCO,2405189,239
PA_0292-DRREDDY,PA_0292,SEC_DRREDDY,2405189,151
PA_0293-TATAMOTORS,PA_0293,SEC_TATAMOTORS,813290,402
PA_0293-HEROMOTOCO,PA_0293,SEC_HEROMOTOCO,813290,271
PA_0293-SBILIFE,PA_0293,SEC_SBILIFE,813290,337
PA_0293-HINDUNILVR,PA_0293,SEC_HINDUNILVR,813290,89
PA_0293-NESTLEIND,PA_0293,SEC_NESTLEIND,813290,479
PA_0293-BHARTIARTL,PA_0293,SEC_BHARTIARTL,813290,36
PA_0294-POWERGRID,PA_0294,SEC_POWERGRID,1297687,371
PA_0294-NESTLEIND,PA_0294,SEC_NESTLEIND,1297687,470
PA_0294-DRREDDY,PA_0294,SEC_DRREDDY,1297687,86
PA_0295-BRITANNIA,PA_0295,SEC_BRITANNIA,4899532,167
PA_0295-TATASTEEL,PA_0295,SEC_TATASTEEL,4899532,249
PA_0295-WIPRO,PA_0295,SEC_WIPRO,4899532,458
PA_0295-HINDALCO,PA_0295,SEC_HINDALCO,4899532,216
PA_0295-DRREDDY,PA_0295,SEC_DRREDDY,4899532,189
PA_0295-RELIANCE,PA_0295,SEC_RELIANCE,4899532,448
PA_0296-NIFTYBEES,PA_0296,SEC_NIFTYBEES,2530370,472
PA_0296-POWERGRID,PA_0296,SEC_POWERGRID,2530370,463
PA_0296-SBILIFE,PA_0296,SEC_SBILIFE,2530370,477
PA_0296-ULTRACEMCO,PA_0296,SEC_ULTRACEMCO,2530370,73
PA_0297-INDUSINDBK,PA_0297,SEC_INDUSINDBK,963596,96
PA_0297-M&M,PA_0297,SEC_M&M,963596,157
PA_0297-COALINDIA,PA_0297,SEC_COALINDIA,963596,391
PA_0297-SHRIRAMFIN,PA_0297,SEC_SHRIRAMFIN,963596,380
PA_0298-DIVISLAB,PA_0298,SEC_DIVISLAB,6423746,178
PA_0298-BHARTIARTL,PA_0298,SEC_BHARTIARTL,6423746,123
PA_0298-POWERGRID,PA_0298,SEC_POWERGRID,6423746,157
PA_0299-INFY,PA_0299,SEC_INFY,740353,210
PA_0299-ADANIENT,PA_0299,SEC_ADANIENT,740353,251
PA_0299-ULTRACEMCO,PA_0299,SEC_ULTRACEMCO,740353,499
PA_0299-NTPC,PA_0299,SEC_NTPC,740353,384
PA_0299-BPCL,PA_0299,SEC_BPCL,740353,378
PA_0300-TITAN,PA_0300,SEC_TITAN,1058754,387
PA_0300-HEROMOTOCO,PA_0300,SEC_HEROMOTOCO,1058754,405
PA_0300-ADANIPORTS,PA_0300,SEC_ADANIPORTS,1058754,238
PA_0300-M&M,PA_0300,SEC_M&M,1058754,17
PA_0300-CIPLA,PA_0300,SEC_CIPLA,1058754,236
PA_0301-ADANIENT,PA_0301,SEC_ADANIENT,671005,264
PA_0301-UPL,PA_0301,SEC_UPL,671005,329
PA_0301-JSWSTEEL,PA_0301,SEC_JSWSTEEL,671005,374
PA_0301-TATAMOTORS,PA_0301,SEC_TATAMOTORS,671005,447
PA_0301-HCLTECH,PA_0301,SEC_HCLTECH,671005,424
PA_0301-SHRIRAMFIN,PA_0301,SEC_SHRIRAMFIN,671005,338
PA_0302-HCLTECH,PA_0302,SEC_HCLTECH,708647,467
PA_0302-HDFCLIFE,PA_0302,SEC_HDFCLIFE,708647,255
PA_0302-ULTRACEMCO,PA_0302,SEC_ULTRACEMCO,708647,159
PA_0302-SUNPHARMA,PA_0302,SEC_SUNPHARMA,708647,455
PA_0303-HINDALCO,PA_0303,SEC_HINDALCO,477049,338
PA_0303-WIPRO,PA_0303,SEC_WIPRO,477049,297
PA_0303-JSWSTEEL,PA_0303,SEC_JSWSTEEL,477049,151
PA_0303-TATASTEEL,PA_0303,SEC_TATASTEEL,477049,316
PA_0303-ASIANPAINT,PA_0303,SEC_ASIANPAINT,477049,282
PA_0304-APOLLOHOSP,PA_0304,SEC_APOLLOHOSP,665234,154
PA_0304-ULTRACEMCO,PA_0304,SEC_ULTRACEMCO,665234,14
PA_0304-RELIANCE,PA_0304,SEC_RELIANCE,665234,118
PA_0304-LIQUIDBEES,PA_0304,SEC_LIQUIDBEES,665234,196
PA_0304-NESTLEIND,PA_0304,SEC_NESTLEIND,665234,90
PA_0305-BRITANNIA,PA_0305,SEC_BRITANNIA,1238945,387
PA_0305-HCLTECH,PA_0305,SEC_HCLTECH,1238945,57
PA_0305-DRREDDY,PA_0305,SEC_DRREDDY,1238945,190
PA_0305-HCLTECH,PA_0305,SEC_HCLTECH,1238945,210
PA_0305-ULTRACEMCO,PA_0305,SEC_ULTRACEMCO,1238945,19
PA_0305-CIPLA,PA_0305,SEC_CIPLA,1238945,421
PA_0306-NESTLEIND,PA_0306,SEC_NESTLEIND,362586,61
PA_0306-COALINDIA,PA_0306,SEC_COALINDIA,362586,265
PA_0306-POWERGRID,PA_0306,SEC_POWERGRID,362586,73
PA_0306-UPL,PA_0306,SEC_UPL,362586,276
PA_0306-HINDALCO,PA_0306,SEC_HINDALCO,362586,211
PA_0306-RELIANCE,PA_0306,SEC_RELIANCE,362586,25
PA_0307-TATACONSUM,PA_0307,SEC_TATACONSUM,583401,72
PA_0307-ULTRACEMCO,PA_0307,SEC_ULTRACEMCO,583401,357
PA_0307-COALINDIA,PA_0307,SEC_COALINDIA,583401,451
PA_0307-ULTRACEMCO,PA_0307,SEC_ULTRACEMCO,583401,480
PA_0308-NTPC,PA_0308,SEC_NTPC,634018,78
PA_0308-TECHM,PA_0308,SEC_TECHM,634018,36
PA_0308-BAJAJ-AUTO,PA_0308,SEC_BAJAJ-AUTO,634018,148
PA_0308-TATACONSUM,PA_0308,SEC_TATACONSUM,634018,59
PA_0308-ADANIPORTS,PA_0308,SEC_ADANIPORTS,634018,479
PA_0309-TATACONSUM,PA_0309,SEC_TATACONSUM,714730,345
PA_0309-LT,PA_0309,SEC_LT,714730,164
PA_0309-NESTLEIND,PA_0309,SEC_NESTLEIND,714730,334
PA_0310-GRASIM,PA_0310,SEC_GRASIM,2933412,205
PA_0310-M&M,PA_0310,SEC_M&M,2933412,51
PA_0310-CIPLA,PA_0310,SEC_CIPLA,2933412,72
PA_0310-TATACONSUM,PA_0310,SEC_TATACONSUM,2933412,141
PA_0310-SUNPHARMA,PA_0310,SEC_SUNPHARMA,2933412,215
PA_0310-ONGC,PA_0310,SEC_ONGC,2933412,471
PA_0311-INFY,PA_0311,SEC_INFY,1162842,410
PA_0311-ONGC,PA_0311,SEC_ONGC,1162842,275
PA_0311-NESTLEIND,PA_0311,SEC_NESTLEIND,1162842,465
PA_0312-BRITANNIA,PA_0312,SEC_BRITANNIA,1044929,58
PA_0312-RELIANCE,PA_0312,SEC_RELIANCE,1044929,301
PA_0312-BRITANNIA,PA_0312,SEC_BRITANNIA,1044929,56
PA_0312-HDFCLIFE,PA_0312,SEC_HDFCLIFE,1044929,349
PA_0313-TITAN,PA_0313,SEC_TITAN,1075696,423
PA_0313-JSWSTEEL,PA_0313,SEC_JSWSTEEL,1075696,105
PA_0313-APOLLOHOSP,PA_0313,SEC_APOLLOHOSP,1075696,221
PA_0313-SUNPHARMA,PA_0313,SEC_SUNPHARMA,1075696,396
PA_0313-SBILIFE,PA_0313,SEC_SBILIFE,1075696,82
PA_0314-NIFTYBEES,PA_0314,SEC_NIFTYBEES,4336484,456
PA_0314-MARUTI,PA_0314,SEC_MARUTI,4336484,277
PA_0314-TCS,PA_0314,SEC_TCS,4336484,178
PA_0315-NIFTYBEES,PA_0315,SEC_NIFTYBEES,1646218,421
PA_0315-LT,PA_0315,SEC_LT,1646218,338
PA_0315-HCLTECH,PA_0315,SEC_HCLTECH,1646218,422
PA_0315-NTPC,PA_0315,SEC_NTPC,1646218,174
PA_0316-MARUTI,PA_0316,SEC_MARUTI,389395,448
PA_0316-INDUSINDBK,PA_0316,SEC_INDUSINDBK,389395,242
PA_0316-INFY,PA_0316,SEC_INFY,389395,488
PA_0316-TECHM,PA_0316,SEC_TECHM,389395,246
PA_0316-HINDALCO,PA_0316,SEC_HINDALCO,389395,464
PA_0316-HDFCLIFE,PA_0316,SEC_HDFCLIFE,389395,272
PA_0317-CIPLA,PA_0317,SEC_CIPLA,4124484,177
PA_0317-ADANIPORTS,PA_0317,SEC_ADANIPORTS,4124484,65
PA_0317-SHRIRAMFIN,PA_0317,SEC_SHRIRAMFIN,4124484,138
PA_0318-NTPC,PA_0318,SEC_NTPC,1042402,261
PA_0318-JSWSTEEL,PA_0318,SEC_JSWSTEEL,1042402,203
PA_0318-ADANIPORTS,PA_0318,SEC_ADANIPORTS,1042402,186
PA_0319-ADANIPORTS,PA_0319,SEC_ADANIPORTS,531490,21
PA_0319-INDUSINDBK,PA_0319,SEC_INDUSINDBK,531490,275
PA_0319-MARUTI,PA_0319,SEC_MARUTI,531490,298
PA_0319-BAJAJ-AUTO,PA_0319,SEC_BAJAJ-AUTO,531490,408
PA_0319-DIVISLAB,PA_0319,SEC_DIVISLAB,531490,155
PA_0320-SBILIFE,PA_0320,SEC_SBILIFE,2140447,178
PA_0320-HCLTECH,PA_0320,SEC_HCLTECH,2140447,342
PA_0320-BAJAJ-AUTO,PA_0320,SEC_BAJAJ-AUTO,2140447,397
PA_0320-DRREDDY,PA_0320,SEC_DRREDDY,2140447,448
PA_0320-MARUTI,PA_0320,SEC_MARUTI,2140447,387
PA_0321-ULTRACEMCO,PA_0321,SEC_ULTRACEMCO,694816,354
PA_0321-ULTRACEMCO,PA_0321,SEC_ULTRACEMCO,694816,174
PA_0321-RELIANCE,PA_0321,SEC_RELIANCE,694816,456
PA_0321-UPL,PA_0321,SEC_UPL,694816,252
PA_0322-TECHM,PA_0322,SEC_TECHM,1216464,173
PA_0322-TATACONSUM,PA_0322,SEC_TATACONSUM,1216464,381
PA_0322-NIFTYBEES,PA_0322,SEC_NIFTYBEES,1216464,396
PA_0323-LIQUIDBEES,PA_0323,SEC_LIQUIDBEES,673285,252
PA_0323-ONGC,PA_0323,SEC_ONGC,673285,176
PA_0323-DIVISLAB,PA_0323,SEC_DIVISLAB,673285,75
PA_0323-APOLLOHOSP,PA_0323,SEC_APOLLOHOSP,673285,449
PA_0323-TITAN,PA_0323,SEC_TITAN,673285,490
PA_0324-HEROMOTOCO,PA_0324,SEC_HEROMOTOCO,4445653,357
PA_0324-ADANIENT,PA_0324,SEC_ADANIENT,4445653,190
PA_0324-LIQUIDBEES,PA_0324,SEC_LIQUIDBEES,4445653,33
PA_0324-TECHM,PA_0324,SEC_TECHM,4445653,89
PA_0325-INFY,PA_0325,SEC_INFY,622232,107
PA_0325-LT,PA_0325,SEC_LT,622232,254
PA_0325-SHRIRAMFIN,PA_0325,SEC_SHRIRAMFIN,622232,327
PA_0325-EICHERMOT,PA_0325,SEC_EICHERMOT,622232,328
PA_0326-TECHM,PA_0326,SEC_TECHM,736985,173
PA_0326-NTPC,PA_0326,SEC_NTPC,736985,158
PA_0326-NTPC,PA_0326,SEC_NTPC,736985,45
PA_0326-INFY,PA_0326,SEC_INFY,736985,399
PA_0326-ADANIENT,PA_0326,SEC_ADANIENT,736985,390
PA_0327-ITC,PA_0327,SEC_ITC,1451736,309
PA_0327-NTPC,PA_0327,SEC_NTPC,1451736,190
PA_0327-LIQUIDBEES,PA_0327,SEC_LIQUIDBEES,1451736,43
PA_0327-SHRIRAMFIN,PA_0327,SEC_SHRIRAMFIN,1451736,274
PA_0327-HDFCLIFE,PA_0327,SEC_HDFCLIFE,1451736,242
PA_0327-BHARTIARTL,PA_0327,SEC_BHARTIARTL,1451736,309
PA_0328-UPL,PA_0328,SEC_UPL,2085157,25
PA_0328-ADANIPORTS,PA_0328,SEC_ADANIPORTS,2085157,268
PA_0328-M&M,PA_0328,SEC_M&M,2085157,203
PA_0329-CIPLA,PA_0329,SEC_CIPLA,3873769,118
PA_0329-TITAN,PA_0329,SEC_TITAN,3873769,344
PA_0329-ITC,PA_0329,SEC_ITC,3873769,217
PA_0330-ASIANPAINT,PA_0330,SEC_ASIANPAINT,552453,284
PA_0330-M&M,PA_0330,SEC_M&M,552453,72
PA_0330-INFY,PA_0330,SEC_INFY,552453,128
PA_0330-HDFCLIFE,PA_0330,SEC_HDFCLIFE,552453,456
PA_0330-CIPLA,PA_0330,SEC_CIPLA,552453,13
PA_0330-M&M,PA_0330,SEC_M&M,552453,457
PA_0331-MARUTI,PA_0331,SEC_MARUTI,188966,439
PA_0331-CIPLA,PA_0331,SEC_CIPLA,188966,31
PA_0331-NESTLEIND,PA_0331,SEC_NESTLEIND,188966,75
PA_0331-TATASTEEL,PA_0331,SEC_TATASTEEL,188966,18
PA_0331-TITAN,PA_0331,SEC_TITAN,188966,354
PA_0332-TATACONSUM,PA_0332,SEC_TATACONSUM,2984040,260
